xstr ystr
0.00429630 1.41046106
0.02407848 1.41567267
0.04098187 1.42720673
0.05357414 1.44301785
0.06127201 1.46140240
0.06363266 1.48100859
0.06022564 1.50042529
0.05094345 1.51794304
0.03644167 1.53172036
0.01822522 1.54029252
-0.00177776 1.54289880
-0.02163530 1.53936127
-0.03948432 1.52988616
-0.05348572 1.51512241
-0.06202558 1.49640973
-0.06422537 1.47578274
-0.06022664 1.45543016
-0.05082115 1.43714379
-0.03691643 1.42234109
-0.01940844 1.41241965
0.00044628 1.40888047
0.02050171 1.41264063
0.03819609 1.42294512
0.05190298 1.43787512
0.06095760 1.45569156
0.06493236 1.47506346
0.06338258 1.49470102
0.05604887 1.51305937
0.04327615 1.52836532
0.02625102 1.53902945
0.00673313 1.54407156
-0.01340767 1.54313626
-0.03237626 1.53627546
-0.04840295 1.52388791
-0.05978887 1.50690920
-0.06527462 1.48699293
-0.06450225 1.46625006
-0.05797939 1.44663537
-0.04656737 1.42966461
-0.03111410 1.41663933
-0.01254012 1.40895969
0.00767269 1.40799845
0.02717992 1.41414460
0.04371286 1.42612515
0.05609075 1.44204816
0.06380990 1.46039498
0.06645101 1.47995000

0.01000000 1.60000000
-0.01004209 1.60000733
-0.02982693 1.59692410
-0.04887065 1.59076913
-0.06666176 1.58158419
-0.08264707 1.56946683
-0.09624257 1.55462031
-0.10688321 1.53740650
-0.11411251 1.51837098
-0.11768029 1.49820579
-0.11759052 1.47764874
-0.11406433 1.45737079
-0.10744437 1.43791337
-0.09809759 1.41969307
-0.08635219 1.40305069
-0.07247337 1.38831656
-0.05667177 1.37587621
-0.03914659 1.36622405
-0.02017738 1.35997148
-0.00026271 1.35773536
0.01979538 1.35985381
0.03905575 1.36611291
0.05678368 1.37583756
0.07259030 1.38826111
0.08630462 1.40276604
0.09781439 1.41890986
0.10698049 1.43636368
0.11360851 1.45484258
0.11745223 1.47404554
0.11824124 1.49360593
0.11573389 1.51305705
0.10979291 1.53182711
0.10046300 1.54927946
0.08801112 1.56479621
0.07289893 1.57786954
0.05570040 1.58815291
0.03701305 1.59545413
0.01740233 1.59969107
-0.00261336 1.60084234
-0.02254976 1.59891200
-0.04193111 1.59391438
-0.06026294 1.58587918
-0.07701246 1.57487642
-0.09160800 1.56106019
-0.10347209 1.54472255
-0.11209617 1.52633361
-0.11714033 1.50653211
-0.11850713 1.48604720
-0.11633904 1.46558352
-0.11094078 1.44573396
-0.10267751 1.42695850
-0.09189665 1.40961857
-0.07888872 1.39403752
-0.06388259 1.38056674
-0.04707235 1.36964604
-0.02868542 1.36183764
-0.00910394 1.35777834
0.01100571 1.35796915
0.03072938 1.36245520
0.04920892 1.37072862
0.06591048 1.38202264
0.08059067 1.39564350
0.09312750 1.41107870
0.10340135 1.42795991
0.11124529 1.44599303
0.11643617 1.46489416
0.11871090 1.48433571
0.11780685 1.50390422
0.11352722 1.52307948
0.10582098 1.54125151
0.09484558 1.55778523
0.08097361 1.57211319
0.06473277 1.58381045
0.04671467 1.59261500
0.02750075 1.59839801
0.00762852 1.60111399
-0.01240734 1.60075761
-0.03213428 1.59733850
-0.05107463 1.59087616
-0.06872106 1.58141450
-0.08452460 1.56905581
-0.09790797 1.55401061
-0.10831772 1.53664859
-0.11531402 1.51751984
-0.11866501 1.49731364
-0.11838907 1.47675727
-0.11471414 1.45650718
-0.10798267 1.43709090
-0.09855742 1.41891435
-0.08676132 1.40231077
-0.07285478 1.38760474
-0.05704434 1.37517643
-0.03952498 1.36551406
-0.02056979 1.35922244
-0.00066633 1.35691474
0.01939788 1.35893424
0.03869190 1.36508113
0.05648192 1.37469346
0.07237608 1.38701018
0.08620255 1.40141459
0.09785137 1.41746447
0.10718791 1.43483290
0.11402326 1.45323977
0.11811623 1.47239255
0.11919865 1.49193718
0.11702512 1.51142287
0.11144561 1.53029390
0.10248277 1.54792464
0.09037676 1.56369827
0.07556535 1.57709785
0.05860708 1.58776232
0.04009249 1.59548572
0.02058469 1.60017645
0.00060029 1.60180814
-0.01938082 1.60038272
-0.03889138 1.59591265
-0.05744979 1.58842267
-0.07453883 1.57797084
-0.08960069 1.56468821
-0.10206174 1.54883093
-0.11139782 1.53082498
-0.11722994 1.51126968
-0.11940717 1.49087484
-0.11802258 1.47035083
-0.11335039 1.45031216
-0.10574659 1.43124136
-0.09556442 1.41351230
-0.08310689 1.39744557
-0.06861423 1.38337290
-0.05228151 1.37169890
-0.03431247 1.36294530
-0.01502416 1.35773499
0.00501591 1.35663642
0.02495542 1.35985632
0.04389109 1.36703918
0.06118881 1.37746100
0.07653803 1.39039074
0.08979849 1.40526609
0.10086030 1.42168605
0.10957668 1.43934537
0.11574490 1.45796870
0.11911449 1.47725478
0.11941824 1.49683064
0.11642762 1.51622200
0.11002836 1.53485449
0.10029294 1.55209997
0.08751127 1.56736144
0.07215497 1.58015891
0.05479372 1.59017180
0.03601158 1.59722631
0.01635759 1.60125049
-0.00366528 1.60222717
-0.02358606 1.60016146
-0.04294050 1.59506734
-0.06124488 1.58697345
-0.07797730 1.57594779
-0.09257742 1.56214020
-0.10447833 1.54583458
-0.11317863 1.52748818
-0.11833904 1.50772371
-0.11985559 1.48725532
-0.11786019 1.46677735
-0.11264773 1.44687750
-0.10457719 1.42801287
-0.09399379 1.41054074
-0.08118841 1.39477608
-0.06639025 1.38105546
-0.04978920 1.36979682
-0.03159595 1.36153789
-0.01215360 1.35690503
0.00792928 1.35643259
0.02777707 1.36024980
0.04651404 1.36792922
0.06355984 1.37872925
0.07864056 1.39194101
0.09162813 1.40703032
0.10241134 1.42361592
0.11083762 1.44140262
0.11669842 1.46011738
0.11974021 1.47945531
0.11969776 1.49903583
0.11635186 1.51837602
0.10960526 1.53689618
0.09955189 1.55397079
0.08650091 1.56901483
0.07093477 1.58156610
0.05342417 1.59132160
0.03454749 1.59812042
0.01484576 1.60189804
-0.00518539 1.60264052
-0.02508031 1.60035390
-0.04437796 1.59505254
-0.06259624 1.58676618
-0.07921426 1.57556560
-0.09367368 1.56160562
-0.10541244 1.54517679
-0.11393813 1.52674269
-0.11892386 1.50692885
-0.12027811 1.48644661
-0.11814147 1.46598267
-0.11281210 1.44611546
-0.10464800 1.42729410
-0.09399131 1.40987034
-0.08112931 1.39415596
-0.06628814 1.38048599
-0.04965555 1.36927762
-0.03144114 1.36106772
-0.01198781 1.35648032
0.00809651 1.35604516
0.02793962 1.35988629
0.04667201 1.36757458
0.06371881 1.37837107
0.07880912 1.39157088
0.09181628 1.40664311
0.10263025 1.42320899
0.11109987 1.44097561
0.11701827 1.45967265
0.12013341 1.47899883
0.12018069 1.49857845
0.11693944 1.51793440
0.11030787 1.53649276
0.10037238 1.55363192
0.08743318 1.56876747
0.07196479 1.58143461
0.05453257 1.59132615
0.03571202 1.59827731
0.01604251 1.60222091
-0.00398200 1.60314169
-0.02389858 1.60104510
-0.04325039 1.59594470
-0.06156113 1.58786804
-0.07831663 1.57688077
-0.09296429 1.56312806
-0.10494358 1.54688575
-0.11375567 1.52859959
-0.11905802 1.50887950
-0.12073797 1.48842926
-0.11891684 1.46793777
-0.11388097 1.44799171
-0.10598484 1.42904863
-0.09557285 1.41146474
-0.08293722 1.39555018
-0.06830862 1.38163153
-0.05187518 1.37011114
-0.03383706 1.36150847
-0.01451067 1.35644032
0.00553757 1.35546202
0.02546400 1.35876377
0.04438343 1.36598253
0.06167949 1.37640076
0.07705174 1.38929951
0.09036470 1.40412686
0.10151190 1.42048964
0.11035063 1.43808950
0.11668302 1.45665892
0.12026334 1.47590705

0.01000000 1.70000000
-0.01000909 1.70000127
-0.02994390 1.69843981
-0.04968122 1.69531352
-0.06909337 1.69061560
-0.08804443 1.68433592
-0.10638655 1.67646354
-0.12395681 1.66699039
-0.14057485 1.65591673
-0.15604224 1.64325834
-0.17014468 1.62905556
-0.18265829 1.61338341
-0.19336130 1.59636113
-0.20205104 1.57815824
-0.20856430 1.55899387
-0.21279659 1.53912694
-0.21471473 1.51883767
-0.21435830 1.49840456
-0.21182970 1.47808302
-0.20727621 1.45809084
-0.20086986 1.43860258
-0.19278950 1.41975166
-0.18320749 1.40163737
-0.17228129 1.38433434
-0.16014879 1.36790261
-0.14692639 1.35239765
-0.13270843 1.33788063
-0.11756750 1.32442943
-0.10155536 1.31215148
-0.08470543 1.30119919
-0.06703916 1.29178711
-0.04858156 1.28420619
-0.02939410 1.27881977
-0.00962847 1.27601243
0.01042301 1.27606719
0.03034813 1.27901534
0.04974017 1.28459405
0.06832546 1.29237284
0.08598158 1.30192279
0.10267809 1.31290466
0.11841679 1.32507851
0.13319779 1.33828228
0.14700538 1.35240729
0.15980332 1.36737884
0.17153402 1.38314200
0.18211899 1.39965107
0.19145969 1.41686111
0.19943898 1.43472040
0.20592350 1.45316317
0.21076788 1.47210236
0.21382155 1.49142269
0.21493897 1.51097506
0.21399348 1.53057380
0.21089348 1.54999888
0.20559846 1.56900466
0.19813060 1.58733511
0.18857803 1.60474311
0.17708812 1.62100920
0.16385246 1.63595511
0.14908793 1.64944928
0.13301881 1.66140493
0.11586313 1.67177273
0.09782440 1.68053138
0.07908801 1.68767826
0.05982119 1.69322143
0.04017502 1.69717355
0.02028764 1.69954744
0.00028799 1.70035325
-0.01970032 1.69959670
-0.03955508 1.69727836
-0.05915161 1.69339372
-0.07835893 1.68793414
-0.09703600 1.68088871
-0.11502832 1.67224729
-0.13216502 1.66200500
-0.14825727 1.65016847
-0.16309878 1.63676395
-0.17646982 1.62184699
-0.18814597 1.60551253
-0.19791239 1.58790317
-0.20558277 1.56921244
-0.21101985 1.54967994
-0.21415215 1.52957712
-0.21498159 1.50918600
-0.21357931 1.48877616
-0.21007135 1.46858619
-0.20461904 1.44881340
-0.19739943 1.42961205
-0.18858953 1.41109822
-0.17835531 1.39335818
-0.16684528 1.37645829
-0.15418726 1.36045504
-0.14048723 1.34540513
-0.12582919 1.33137590
-0.11027575 1.31845709
-0.09386962 1.30677483
-0.07663737 1.29650803
-0.05859922 1.28790535
-0.03979150 1.28129364
-0.02030967 1.27705647
-0.00036640 1.27555059
0.01968129 1.27695819
0.03940456 1.28116856
0.05844827 1.28781894
0.07661340 1.29646230
0.09382887 1.30670627
0.11008510 1.31825931
0.12538595 1.33092077
0.13972531 1.34455615
0.15307833 1.35907460
0.16539904 1.37441214
0.17662026 1.39051935
0.18665431 1.40735198
0.19539403 1.42486303
0.20271462 1.44299543
0.20847673 1.46167477
0.21253171 1.48080216
0.21472987 1.50024777
0.21493243 1.51984626
0.21302653 1.53939603
0.20894183 1.55866427
0.20266501 1.57739870
0.19424804 1.59534511
0.18380695 1.61226694
0.17151096 1.62796222
0.15756516 1.64227359
0.14219152 1.65509031
0.12561263 1.66634352
0.10804050 1.67599769
0.08967055 1.68404097
0.07067970 1.69047639
0.05122745 1.69531473
0.03145849 1.69856915
0.01150621 1.70025159
-0.00850349 1.70037039
-0.02844830 1.69892904
-0.04820562 1.69592581
-0.06764867 1.69135424
-0.08664274 1.68520436
-0.10504156 1.67746516
-0.12268401 1.66812810
-0.13939177 1.65719239
-0.15496845 1.64467200
-0.16920145 1.63060454
-0.18186786 1.61506124
-0.19274557 1.59815664
-0.20162972 1.58005509
-0.20835284 1.56097083
-0.21280440 1.54115910
-0.21494419 1.52089843
-0.21480496 1.50046789
-0.21248345 1.48012537
-0.20812318 1.46009227
-0.20189427 1.44054707
-0.19397525 1.42162672
-0.18453934 1.40343327
-0.17374551 1.38604317
-0.16173364 1.36951721
-0.14862226 1.35391059
-0.13450792 1.33928300
-0.11946545 1.32570952
-0.10354874 1.31329314
-0.08679297 1.30217980
-0.06922024 1.29257554
-0.05085360 1.28476153
-0.03174738 1.27909359
-0.01203877 1.27595858
0.00799845 1.27566005
0.02796222 1.27826536
0.04743753 1.28354342
0.06613170 1.29107449
0.08390677 1.30042313
0.10072500 1.31123790
0.11658671 1.32326793
0.13149344 1.33634327
0.14543193 1.35035006
0.15836878 1.36521046
0.17024928 1.38086791
0.18099777 1.39727629
0.19051852 1.41439126
0.19869696 1.43216268
0.20540198 1.45052742
0.21048975 1.46940207
0.21381012 1.48867602
0.21521631 1.50820557
0.21457818 1.52781067
0.21179819 1.54727634
0.20682762 1.56636036
0.19967900 1.58480758
0.19043076 1.60236889
0.17922203 1.61882018
0.16623855 1.63397690
0.15169418 1.64770081
0.13581257 1.65989894
0.11881289 1.67051703
0.10090071 1.67953022
0.08226384 1.68693361
0.06307181 1.69273409
0.04347763 1.69694395
0.02362085 1.69957622
0.00363121 1.70064163
-0.01636748 1.70014670
-0.03625345 1.69809287
-0.05590312 1.69447644
-0.07518728 1.68928936
-0.09396731 1.68252091
-0.11209175 1.67416050
-0.12939323 1.66420187
-0.14568663 1.65264899
-0.16076912 1.63952375
-0.17442342 1.62487547
-0.18642553 1.60879091
-0.19655800 1.59140312
-0.20462807 1.57289587
-0.21048820 1.55350045
-0.21405384 1.53348323
-0.21531308 1.51312542
-0.21432471 1.49269998
-0.21120558 1.47245193
-0.20611154 1.45258636
-0.19921772 1.43326521
-0.19070183 1.41461099
-0.18073233 1.39671473
-0.16946123 1.37964562
-0.15702038 1.36346100
-0.14351994 1.34821641
-0.12904814 1.33397583
-0.11367173 1.32082302
-0.09743716 1.30887496
-0.08037367 1.29829777
-0.06250132 1.28932393
-0.04384997 1.28226381
-0.02449755 1.27749312
-0.00462695 1.27538490
0.01543403 1.27617147
0.03526096 1.27980744
0.05447264 1.28597176
0.07283661 1.29422105
0.09026035 1.30414488
0.10672637 1.31543019
0.12223845 1.32785919
0.13679384 1.34128549
0.15037222 1.35561070
0.16293245 1.37076640
0.17441213 1.38670110
0.18472825 1.40337038
0.19377809 1.42072876
0.20144087 1.43872236
0.20758041 1.45728165
0.21204981 1.47631431
0.21469895 1.49569853
0.21538542 1.51527787
0.21398900 1.53485948
0.21042796 1.55421759
0.20467444 1.57310364
0.19676451 1.59126263

0.01000000 1.80000000
-0.01000269 1.80000042
-0.02997181 1.79901062
-0.04985808 1.79702928
-0.06961112 1.79405243
-0.08917861 1.79007361
-0.10850533 1.78508407
-0.12753218 1.77907310
-0.14619521 1.77202851
-0.16442462 1.76393735
-0.18214370 1.75478678
-0.19926792 1.74456539
-0.21570419 1.73326479
-0.23135032 1.72088181
-0.24609513 1.70742107
-0.25981923 1.69289813
-0.27239696 1.67734291
-0.28369967 1.66080326
-0.29360056 1.64334804
-0.30198099 1.62506909
-0.30873792 1.60608138
-0.31379138 1.58652064
-0.31709093 1.56653841
-0.31861969 1.54629474
-0.31839516 1.52594976
-0.31646663 1.50565551
-0.31290973 1.48554921
-0.30781949 1.46574891
-0.30130294 1.44635163
-0.29347247 1.42743372
-0.28444041 1.40905267
-0.27431510 1.39124986
-0.26319830 1.37405362
-0.25118373 1.35748234
-0.23835635 1.34154727
-0.22479224 1.32625524
-0.21055878 1.31161112
-0.19571485 1.29762027
-0.18031111 1.28429122
-0.16439009 1.27163884
-0.14798600 1.25968840
-0.13112419 1.24848124
-0.11382022 1.23808275
-0.09607860 1.22859372
-0.07789205 1.22016562
-0.05924369 1.21301854
-0.04011821 1.20745377
-0.02053295 1.20383885
-0.00059385 1.20252748
0.01946025 1.20370417
0.03930848 1.20725562
0.05868786 1.21282062
0.07747421 1.21997372
0.09565058 1.22836113
0.11324478 1.23773378
0.13029042 1.24792908
0.14681137 1.25884429
0.16281806 1.27041569
0.17830795 1.28260445
0.19326701 1.29538760
0.20767116 1.30875219
0.22148725 1.32269136
0.23467373 1.33720158
0.24718097 1.35228051
0.25895141 1.36792522
0.26991958 1.38413045
0.28001221 1.40088691
0.28914843 1.41817936
0.29724033 1.43598458
0.30419402 1.45426906
0.30991144 1.47298667
0.31429306 1.49207628
0.31724174 1.51145988
0.31866767 1.53104139
0.31849422 1.55070678
0.31666418 1.57032596
0.31314553 1.58975668
0.30793581 1.60885037
0.30106394 1.62745922
0.29258925 1.64544356
0.28259753 1.66267834
0.27119508 1.67905774
0.25850163 1.69449748
0.24464351 1.70893483
0.22974767 1.72232681
0.21393721 1.73464741
0.19732838 1.74588414
0.18002890 1.75603482
0.16213734 1.76510447
0.14374321 1.77310284
0.12492763 1.78004233
0.10576411 1.78593641
0.08631964 1.79079839
0.06665570 1.79464056
0.04682935 1.79747357
0.02689420 1.79930595
0.00690144 1.80014388
-0.01309926 1.79999095
-0.03305881 1.79884807
-0.05292785 1.79671352
-0.07265580 1.79358294
-0.09218998 1.78944948
-0.11147466 1.78430408
-0.13045011 1.77813577
-0.14905159 1.77093220
-0.16720833 1.76268036
-0.18484254 1.75336753
-0.20186849 1.74298266
-0.21819173 1.73151799
-0.23370877 1.71897135
-0.24830714 1.70534878
-0.26186641 1.69066777
-0.27426027 1.67496070
-0.28536003 1.65827839
-0.29503974 1.64069301
-0.30318265 1.62229988
-0.30968874 1.60321724
-0.31448211 1.58358354
-0.31751716 1.56355201
-0.31878219 1.54328321
-0.31829967 1.52293650
-0.31612317 1.50266205
-0.31233165 1.48259437
-0.30702235 1.46284842
-0.30030347 1.44351805
-0.29228764 1.42467665
-0.28308679 1.40637909
-0.27280839 1.38866463
-0.26155305 1.37155992
-0.24941319 1.35508210
-0.23647244 1.33924160
-0.22280559 1.32404480
-0.20847870 1.30949645
-0.19354944 1.29560218
-0.17806728 1.28237123
-0.16207353 1.26981963
-0.14560116 1.25797458
-0.12867417 1.24688028
-0.11130659 1.23660639
-0.09350127 1.22725991
-0.07524927 1.21900103
-0.05653290 1.21206099
-0.03733899 1.20675257
-0.01769363 1.20344826
0.00227969 1.20248828
0.02232428 1.20401944
0.04211854 1.20788491
0.06141752 1.21370230
0.08011615 1.22105069
0.09820745 1.22959115
0.11572180 1.23908866
0.13269200 1.24939078
0.14914006 1.26040151
0.16507451 1.27206141
0.18049106 1.28433442
0.19537419 1.29719933
0.20969849 1.31064427
0.22342961 1.32466301
0.23652484 1.33925234
0.24893345 1.35440996
0.26059680 1.37013270
0.27144833 1.38641488
0.28141372 1.40324651
0.29041110 1.42061138
0.29835167 1.43848499
0.30514087 1.45683225
0.31068027 1.47560509
0.31487046 1.49474020
0.31761501 1.51415714
0.31882559 1.53375736
0.31842790 1.55342447
0.31636789 1.57302651
0.31261740 1.59242002
0.30717821 1.61145614
0.30008354 1.62998780
0.29139661 1.64787703
0.28120637 1.66500123
0.26962132 1.68125750
0.25676246 1.69656456
0.24275647 1.71086252
0.22772996 1.72411093
0.21180520 1.73628581
0.19509730 1.74737627
0.17771273 1.75738128
0.15974877 1.76630664
0.14129373 1.77416257
0.12242758 1.78096169
0.10322290 1.78671751
0.08374581 1.79144324
0.06405714 1.79515100
0.04421337 1.79785116
0.02426773 1.79955196
0.00427111 1.80025924
-0.01572697 1.79997624
-0.03567749 1.79870353
-0.05553099 1.79643903
-0.07523670 1.79317805
-0.09474162 1.78891344
-0.11398961 1.78363586
-0.13292037 1.77733414
-0.15146848 1.76999579
-0.16956234 1.76160779
-0.18712324 1.75215755
-0.20406439 1.74163433
-0.22029025 1.73003096
-0.23569620 1.71734614
-0.25016873 1.70358718
-0.26358656 1.68877326
-0.27582290 1.67293890
-0.28674915 1.65613744
-0.29624016 1.63844391
-0.30418092 1.61995653
-0.31047410 1.60079627
-0.31504734 1.58110372
-0.31785919 1.56103344
-0.31890230 1.54074624
-0.31820328 1.52040070
-0.31581920 1.50014525
-0.31183172 1.48011211
-0.30633978 1.46041356
-0.29945243 1.44114080
-0.29128245 1.42236475
-0.28194134 1.40413815
-0.27153580 1.38649851
-0.26016543 1.36947111
-0.24792158 1.35307209
-0.23488674 1.33731124
-0.22113458 1.32219458
-0.20673012 1.30772682
-0.19172998 1.29391386
-0.17618262 1.28076553
-0.16012835 1.26829897
-0.14359907 1.25654304
-0.12661765 1.24554446
-0.10919682 1.23537666
-0.09133799 1.22615209
-0.07303091 1.21803849
-0.05425740 1.21127666
-0.03500656 1.20618872
-0.01531281 1.20314989
0.00468503 1.20248637
0.02471636 1.20431148
0.04446155 1.20843327
0.06369171 1.21445485
0.08231701 1.22196105
0.10033777 1.23062565
0.11778602 1.24022497
0.13469365 1.25061467
0.15108111 1.26170405
0.16695532 1.27343710
0.18231060 1.28577991
0.19713018 1.29871265
0.21138756 1.31222431
0.22504739 1.32630916
0.23806604 1.34096421
0.25039184 1.35618715

0.01000000 1.90000000
-0.01000066 1.90000018
-0.02998263 1.89930601
-0.04992170 1.89791683
-0.06979336 1.89583065
-0.08957249 1.89304414
-0.10923305 1.88955268
-0.12874784 1.88535040
-0.14808813 1.88043020
-0.16722335 1.87478386
-0.18612075 1.86840217
-0.20474499 1.86127500
-0.22305777 1.85339161
-0.24101738 1.84474081
-0.25857833 1.83531137
-0.27569086 1.82509246
-0.29230059 1.81407423
-0.30834812 1.80224853
-0.32376884 1.78960980
-0.33849280 1.77615621
-0.35244486 1.76189091
-0.36554518 1.74682350
-0.37771008 1.73097164
-0.38885352 1.71436270
-0.39888912 1.69703528
-0.40773276 1.67904043
-0.41530584 1.66044232
-0.42153881 1.64131819
-0.42637478 1.62175717
-0.42977276 1.60185819
-0.43171010 1.58172684
-0.43218376 1.56147158
-0.43121022 1.54119967
-0.42882405 1.52101333
-0.42507538 1.50100653
-0.42002663 1.48126266
-0.41374902 1.46185323
-0.40631913 1.44283753
-0.39781589 1.42426299
-0.38831812 1.40616614
-0.37790258 1.38857383
-0.36664274 1.37150463
-0.35460786 1.35497020
-0.34186256 1.33897659
-0.32846665 1.32352534
-0.31447517 1.30861459
-0.29993858 1.29423983
-0.28490296 1.28039476
-0.26941037 1.26707187
-0.25349912 1.25426310
-0.23720409 1.24196046
-0.22055695 1.23015672
-0.20358643 1.21884634
-0.18631838 1.20802665
-0.16877582 1.19769973
-0.15097873 1.18787518
-0.13294347 1.17857475
-0.11468168 1.16983963
-0.09619803 1.16174258
-0.07748638 1.15440725
-0.05852414 1.14803675
-0.03926812 1.14294710
-0.01966851 1.13957693
0.00026271 1.13839729
0.02033882 1.13965851
0.04022873 1.14316059
0.05969095 1.14838702
0.07867298 1.15483395
0.09722040 1.16215696
0.11539343 1.17015221
0.13323791 1.17870505
0.15078185 1.18775252
0.16803875 1.19726115
0.18501134 1.20721463
0.20169440 1.21760675
0.21807672 1.22843740
0.23414228 1.23971016
0.24987104 1.25143084
0.26523935 1.26360648
0.28022018 1.27624470
0.29478312 1.28935321
0.30889442 1.30293940
0.32251681 1.31700988
0.33560940 1.33157015
0.34812746 1.34662408
0.36002228 1.36217338
0.37124108 1.37821700
0.38172692 1.39475037
0.39141882 1.41176460
0.40025204 1.42924542
0.40815859 1.44717220
0.41506808 1.46551680
0.42090903 1.48424240
0.42561049 1.50330255
0.42910432 1.52264041
0.43132776 1.54218838
0.43222642 1.56186838
0.43175727 1.58159293
0.42989155 1.60126692
0.42661702 1.62079036
0.42193938 1.64006159
0.41588246 1.65898091
0.40848733 1.67745409
0.39981016 1.69539536
0.38991936 1.71272970
0.37889223 1.72939415
0.36681156 1.74533822
0.35376253 1.76052343
0.33983008 1.77492233
0.32509680 1.78851714
0.30964156 1.80129812
0.29353849 1.81326210
0.27685656 1.82441097
0.25965937 1.83475039
0.24200530 1.84428867
0.22394773 1.85303588
0.20553541 1.86100307
0.18681289 1.86820168
0.16782092 1.87464310
0.14859696 1.88033829
0.12917554 1.88529753
0.10958870 1.88953018
0.08986638 1.89304460
0.07003675 1.89584797
0.05012657 1.89794626
0.03016151 1.89934417
0.01016644 1.90004508
-0.00983427 1.90005104
-0.02981650 1.89936275
-0.04975605 1.89797958
-0.06962841 1.89589953
-0.08940847 1.89311930
-0.10907023 1.88963427
-0.12858649 1.88543858
-0.14792856 1.88052516
-0.16706589 1.87488579
-0.18596575 1.86851125
-0.20459285 1.86139146
-0.22290892 1.85351566
-0.24087232 1.84487266
-0.25843759 1.83545125
-0.27555504 1.82524058
-0.29217033 1.81423078
-0.30822416 1.80241368
-0.32365197 1.78978371
-0.33838388 1.77633896
-0.35234483 1.76208253
-0.36545502 1.74702393
-0.37763085 1.73118073
-0.38878631 1.71458017
-0.39883500 1.69726068
-0.40769279 1.67927317
-0.41528101 1.66068166
-0.42152998 1.64156320
-0.42638265 1.62200678
-0.42979783 1.60211122
-0.43175265 1.58198204
-0.43224381 1.56172765
-0.43128759 1.54145534
-0.42891832 1.52126741
-0.42518595 1.50125792
-0.42015277 1.48151038
-0.41388988 1.46209647
-0.40647382 1.44307559
-0.39798349 1.42449533
-0.38849770 1.40639233
-0.37809326 1.38879356
-0.36684365 1.37171768
-0.35481819 1.35517644
-0.34208156 1.33917593
-0.32869362 1.32371777
-0.31470946 1.30880011
-0.30017958 1.29441849
-0.28515013 1.28056662
-0.26966321 1.26723700
-0.25375718 1.25442157
-0.23746694 1.24211233
-0.22082423 1.23030204
-0.20385778 1.21898511
-0.18659351 1.20815882
-0.16905448 1.19782513
-0.15126069 1.18799351
-0.13322859 1.17868544
-0.11496989 1.16994172
-0.09648941 1.16183449
-0.07778124 1.15448635
-0.05882306 1.14809892
-0.03957202 1.14298624
-0.01997802 1.13958537
-0.00005114 1.13836850
0.02002517 1.13959185
0.03992038 1.14306248
0.05939014 1.14826603
0.07837951 1.15469666
0.09693337 1.16200734
0.11511207 1.16999250
0.13296174 1.17853646
0.15051063 1.18757566
0.16777245 1.19707631
0.18475006 1.20702189
0.20143836 1.21740610
0.21782622 1.22822875
0.23389769 1.23949338
0.24963280 1.25120578
0.26500796 1.26337297
0.27999619 1.27600257
0.29456715 1.28910231
0.30868716 1.30267956
0.32231901 1.31674098
0.33542188 1.33129208
0.34795112 1.34633675
0.35985811 1.36187677
0.37109013 1.37791114
0.38159034 1.39443537
0.39129784 1.41144063
0.40014797 1.42891280
0.40807278 1.44683136
0.41500196 1.46516833
0.42086400 1.48388707
0.42558798 1.50294133
0.42910567 1.52227448
0.43135419 1.54181911
0.43227897 1.56149739
0.43183675 1.58122198
0.42999847 1.60089793
0.42675156 1.62042532
0.42210136 1.63970251
0.41607136 1.65862975
0.40870229 1.67711267
0.40005006 1.69506534
0.39018284 1.71241251
0.37917778 1.72909102
0.36711759 1.74505010
0.35408741 1.76025107
0.34017219 1.77466628
0.32545458 1.78827775
0.31001350 1.80107563
0.29392319 1.81305662
0.27725270 1.82422251
0.26006574 1.83457890
0.24242078 1.84413406
0.22437129 1.85289803
0.20596610 1.86088184
0.18724983 1.86809694
0.16826331 1.87455471
0.14904405 1.88026612
0.12962663 1.88524147
0.11004313 1.88949015
0.09032352 1.89302052
0.07049600 1.89583981
0.05058736 1.89795401
0.03062327 1.89936784
0.01062862 1.90008472
-0.00937224 1.90010672
-0.02935517 1.89943458
-0.04929599 1.89806769

0.01000000 1.95000000
-0.01000017 1.95000013
-0.02998567 1.94940548
-0.04993875 1.94821559
-0.06984148 1.94642902
-0.08967556 1.94404337
-0.10942218 1.94105526
-0.12906179 1.93746038
-0.14857397 1.93325346
-0.16793720 1.92842836
-0.18712868 1.92297805
-0.20612405 1.91689469
-0.22489724 1.91016971
-0.24342012 1.90279386
-0.26166229 1.89475741
-0.27959080 1.88605023
-0.29716978 1.87666208
-0.31436023 1.86658283
-0.33111967 1.85580286
-0.34740184 1.84431342
-0.36315651 1.83210727
-0.37832930 1.81917925
-0.39286155 1.80552713
-0.40669050 1.79115249
-0.41974951 1.77606177
-0.43196868 1.76026740
-0.44327572 1.74378901
-0.45359726 1.72665458
-0.46286057 1.70890142
-0.47099565 1.69057697
-0.47793772 1.67173902
-0.48362986 1.65245552
-0.48802557 1.63280355
-0.49109115 1.61286763
-0.49280741 1.59273748
-0.49317063 1.57250518
-0.49219259 1.55226221
-0.48989967 1.53209661
-0.48633117 1.51209050
-0.48153704 1.49231815
-0.47557535 1.47284477
-0.46850974 1.45372595
-0.46040698 1.43500767
-0.45133495 1.41672677
